run_id,cell_id,indicator,n_samples,slope,slope_ci_lo,slope_ci_hi,mk_z,mk_p_value,lag1_rho,q_value,bh_reject,significant
wosar2026_e3b_r02,e3b,system.mem_used_bytes,2101,1453020.0,370598.0,2325810.0,7.87229,3.55271e-15,0.98586,2.4158428e-13,True,True
wosar2026_e3b_r02,e3b,system.swap_used_bytes,2101,320323.0,0.0,554787.0,1.94399,0.051897,0.99,0.1526969423076923,False,False
wosar2026_e3b_r03,e3b,client.drop_rate,1983,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r03,e3b,client.e2e_p50,1983,0.0153325,-0.00958154,0.0403893,1.54724,0.121804,0.21773,0.25901624999999995,False,False
wosar2026_e3b_r03,e3b,client.e2e_p95,1983,0.026101,-0.0146884,0.0675208,1.62073,0.105075,0.213187,0.23641874999999998,False,False
wosar2026_e3b_r03,e3b,client.e2e_p99,1983,0.0275195,-0.0149914,0.0700362,1.70574,0.0880556,0.209386,0.21050791875,False,False
wosar2026_e3b_r03,e3b,client.tokens_per_sec,1983,0.0333333,-0.0067659,0.0731497,1.92736,0.0539346,0.0,0.15643590142180094,False,False
wosar2026_e3b_r03,e3b,client.ttft_p50,1810,0.0005464,-0.000357189,0.00148477,1.28868,0.197508,0.265108,0.37891816927899685,False,False
wosar2026_e3b_r03,e3b,client.ttft_p99,1810,0.00149099,-0.000303759,0.00343153,2.37695,0.0174565,0.255098,0.0624758947368421,True,False
wosar2026_e3b_r03,e3b,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r03,e3b,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r03,e3b,gpu.gpu_util_percent,2101,0.0,0.0,0.0,0.766348,0.443469,0.0854352,0.7104791308900523,False,False
wosar2026_e3b_r03,e3b,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r03,e3b,gpu.mem_util_percent,2101,0.0,0.0,0.0,0.866685,0.386114,0.0828631,0.6509690578512397,False,False
wosar2026_e3b_r03,e3b,gpu.power_draw_w,2101,0.00813588,-0.00529412,0.0223737,1.04167,0.297563,0.100985,0.5255863054755043,False,False
wosar2026_e3b_r03,e3b,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r03,e3b,gpu.temperature_c,2101,0.0,0.0,0.0287081,0.976757,0.32869,0.428174,0.5714723863636363,False,False
wosar2026_e3b_r03,e3b,gpu.vram_used_bytes,2101,0.0,0.0,96936800.0,2.05648,0.0397363,0.99,0.1271551125,False,False
wosar2026_e3b_r03,e3b,proc.cpu_percent,2101,0.0,0.0,0.0,1.73255,0.0831753,0.0915479,0.2037604015936255,False,False
wosar2026_e3b_r03,e3b,proc.involuntary_ctx_switches_rate,2101,0.0,0.0,0.0,0.501504,0.616016,0.0636574,0.880845308411215,False,False
wosar2026_e3b_r03,e3b,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r03,e3b,proc.io_read_count_rate,2101,0.0,0.0,0.0,3.04594,0.00231953,0.0813584,0.012237520344827588,True,False
wosar2026_e3b_r03,e3b,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r03,e3b,proc.io_write_count_rate,2101,0.0,0.0,0.0,2.40863,0.0160124,0.0808555,0.05946133012048193,True,False
wosar2026_e3b_r03,e3b,proc.num_fds,2101,0.0,0.0,0.0,1.87767,0.0604265,0.222498,0.17003120547945205,False,False
wosar2026_e3b_r03,e3b,proc.num_threads,2101,0.0,0.0,0.0,1.28951,0.197223,0.0780558,0.37891816927899685,False,False
wosar2026_e3b_r03,e3b,proc.pss_bytes,2101,62362.5,40208.4,142515.0,4.60008,4.22329e-06,0.99,5.0070326666666665e-05,True,True
wosar2026_e3b_r03,e3b,proc.rss_bytes,2101,64406.1,41850.4,143447.0,4.64068,3.47267e-06,0.99,4.250548079999999e-05,True,True
wosar2026_e3b_r03,e3b,proc.uss_bytes,2101,60432.8,38586.1,141687.0,4.53926,5.64532e-06,0.99,6.281701527272727e-05,True,True
wosar2026_e3b_r03,e3b,proc.vms_bytes,2101,40554.5,20415.2,102105000.0,4.08862,4.33948e-05,0.99,0.0003449041246753247,True,True
wosar2026_e3b_r03,e3b,proc.voluntary_ctx_switches_rate,2101,1.36503e-06,6.76233e-08,3.7693e-06,4.06593,4.78411e-05,0.0856192,0.00037061712911392404,True,True
wosar2026_e3b_r03,e3b,system.cpu_percent_total,2101,0.00224383,0.0,0.00505902,4.1961,2.71546e-05,0.512158,0.00023081409999999998,True,False
wosar2026_e3b_r03,e3b,system.fd_allocated,2101,-0.679478,-1.09799,-0.265487,-3.01889,0.00253701,0.792047,0.01304748,True,True
wosar2026_e3b_r03,e3b,system.load_avg_1m,2101,0.000760146,-0.00294038,0.00442495,0.62363,0.53287,0.766924,0.8005975024390244,False,False
wosar2026_e3b_r03,e3b,system.mem_used_bytes,2101,1908100.0,1657170.0,2164010.0,5.67651,1.37471e-08,0.808791,3.6527220000000003e-07,True,True
wosar2026_e3b_r03,e3b,system.swap_used_bytes,2101,0.0,-2891.29,48147.2,0.573215,0.566499,0.986335,0.8320661007194244,False,False
